Artist,title,lyrics
Eric Clapton,running on faith unplugged version,"lately ive been running on faith<c> what else can a poor boy do<c> but my world would be right<c> if love comes over me<c> lately ive been talking in my sleep<c> cant imagine what id have to say<c> except my world would be right<c> if love comes back your way<c> ive always been<c> one to take each and every day<c> seems like by now<c> id find a love whod care<c> care just for me<c> and we go running on faith<c> all of our dreams would come true<c> and our world would be right<c> if love comes over me...and you<c> but ive always been<c> one to take each and every day<c> seems like by now<c> id find a love whod care<c> care just for me<c> and we go running on faith<c> all of our dreams would come true<c> and our world would be right<c> if love comes over me...and you<c> yes it would<c> love comes all over you<c> love comes all over you<c> love comes all over you<c> all of our dreams will come true<c> i said love, love comes all over you<c> all of our dreams will come trueembedshare urlcopyembedcopy"
Eric Clapton,somebodys knockin,"somebody knocking<c> somebody knocking at my door<c> somebody knocking<c> somebody knocking on my door<c> well, it must be my woman<c> coming round here for more<c> somebody whispered<c> somebody whispered in my ear<c> somebody whispered<c> somebody whispered in my ear<c> oh, it must be my woman<c> i can feel her when shes near<c> oooo, she can get right down<c> oooo, she can get right down<c> lord, it must be my woman<c> pick me up when i am downembedshare urlcopyembedcopy"
Eric Clapton,ill be alright,ill be alright<c> ill be alright<c> ill be alright someday<c> if in my heart<c> i do not give<c> then ill be alright someday<c> ill overcome<c> ill overcome<c> ill overcome someday<c> if in my heart<c> i do not give<c> then ill overcome someday<c> im going home<c> im going home<c> im going home someday<c> if in my heart<c> i do not give<c> then ill be going home someday<c> lord ill be going home somedayembedshare urlcopyembedcopy
Eric Clapton,mainline florida,"my heart was leaping in the sun<c> my friends all say that youre the one<c> let me get this one thing very clear<c> there aint enough going on down here<c> mainline florida, oh say<c> mainline florida, ok<c> her arms were open, open wide<c> her invitations a changing tide<c> i could remember not long ago<c> we took a cruise down on hotel row<c> embedshare urlcopyembedcopy"
Eric Clapton,cant find my way home,come down off your throne and leave your body alone<c> somebody must change<c> you are the reason ive been waiting so long<c> somebody holds the key<c> but im near the end and i just aint got the time<c> and im wasted and i cant find my way home<c> come down on your own and leave your money at home<c> somebody must change<c> you are the reason ive been waiting all these years<c> somebody holds the key<c> but im near the end and i just aint got the time<c> and im wasted and i cant find my way home<c> but i cant find my way home<c> but i cant find my way home<c> but i cant find my way home<c> but i cant find my way home<c> still i cant find my way home<c> no i aint done nothing wrong<c> still i cant find my way home<c> no i aint done nothing wrong<c> still i cant find my way homeembedshare urlcopyembedcopy
Eric Clapton,may you never,"may you never lay your head down without a hand to hold<c> may you never make your bed out in the cold<c> may you never lose your temper, if you get hit in a barroom fight<c> may you never lose your woman overnight<c> well, youre just like a great, strong sister to me<c> and i know that your love is true<c> and you hold no blade for to stab me in my back<c> i know that theres some that do<c> so please, wont you please, wont you bear it in mind?<c> love is a lesson to learn in our time<c> please, wont you please bear it in mind for me?<c> may you never lay your head down without a hand to hold<c> may you never make your bed out in the cold<c> may you never lose your temper, if you get hit in a barroom fight<c> may you never lose your woman overnight<c> well, youre just like a great, strong brother to me<c> and i know that your love is true<c> and you never talk dirty behind my back<c> i know that theres some that do<c> so please, wont you please, wont you bear it in mind?<c> love is a lesson to learn in our time<c> please, wont you please bear it in mind for me?<c> may you never lay your head down without a hand to hold<c> may you never make your bed out in the cold<c> may you never lose your temper, if you get hit in a barroom fight<c> may you never lose your woman overnight<c> may you never lose your woman overnight<c> may you never lose your woman overnightembedshare urlcopyembedcopy"
Eric Clapton,willie and the hand jive,"i know a cat named wayout willie<c> got a cool little chick named rocking millie<c> he can walk and stroll and susie q<c> and do that crazy hand jive, too<c> mama, mama, look at uncle joe<c> doing the hand jive with sister flo<c> grandma gave baby sister a dime<c> said, do that hand jive one more time<c> hand jive, hand jive, hand jive<c> do that crazy hand jive<c> doctor and a lawyer and an indian chief<c> they all dig that crazy beat<c> wayout willie gave them all a treat<c> when he did that hand jive with his feet<c> willie and millie got married last fall<c> they had a little willie junior and that isnt all<c> well, the kids got crazy and its plain to see<c> doing the hand jive on t.v<c> embedshare urlcopyembedcopy"
Eric Clapton,blue eyes blue,"i thought that youd be loving me<c> i thought you were the one whod stay forever<c> but now forevers come and gone<c> and im still here alone<c> because you were only playing<c> you were only playing with my heart<c> i was never waiting<c> i was never waiting for the tears to start<c> it was you who put the clouds around me<c> it was you who made the tears fall down<c> it was you who broke my heart in pieces<c> it was you, it was you who made my blue eyes blue<c> oh, i never should have trusted you<c> i thought that id be all you need<c> in your eyes i thought i saw my heaven<c> and now my heavens gone away<c> and im out in the cold<c> it was you who put the clouds around me<c> it was you<c> oh, i never should have trusted youembedshare urlcopyembedcopy"
Eric Clapton,double trouble,"lay awake at night<c> oh so low, just so troubled<c> cannot get a job<c> laid off and i am having double trouble<c> hey hey, to make you have got to try<c> baby, that is no lie<c> some of this generation is millionaires<c> i cannot even keep decent clothes to wear<c> laugh at me walking<c> and i have no place to go<c> bad luck and trouble has taken me<c> i have no money to show<c> hey hey, to make you have got to try<c> baby, that is no lie<c> some of this generation is millionaires<c> i cannot even keep decent clothes to wear<c> lay awake at night<c> oh so low, just so troubled<c> cannot get a job<c> laid off and i am having double trouble1embedshare urlcopyembedcopy"
Eric Clapton,train to nowhere,"there is a train that goes to nowhere<c> need no ticket for you to ride<c> put you in a car they call the sleeper<c> its nice and warm inside<c> the days are never numbered<c> the nights dont matter at all<c> your time is no longer counted<c> this train has got you now<c> some folk cant get off<c> mystery fates for you<c> therell be no friends with you now<c> the ride is just for you<c> train that goes to nowhere<c> you can ride, you can ride<c> train that goes to nowhere<c> you can ride, you can ride<c> cant sit down, cant stand up<c> no one will ever show<c> things that used to be so real<c> vanish from your soul<c> train that goes to nowhere<c> you can ride, you can ride<c> train that goes to nowhere<c> you can ride, yeah you can ride<c> the goal is never what it is<c> the goal will never be<c> the light stays dim a long time now<c> its hard for you to see<c> talk about the pathway<c> way beyond your sign<c> another time, another mind<c> that is the way of life<c> train that goes to nowhere<c> you can ride, you can ride<c> wanna know what it is<c> what its gonna be<c> you ride this train<c> no one left, only you and me<c> train that goes to nowhere<c> you can ride, you can ride<c> train that goes to nowhere<c> you can ride, its warm inside<c> train that goes to nowhere<c> you can ride, you can ride<c> train that goes to nowhere<c> you can ride, you can rideembedshare urlcopyembedcopy"
Eric Clapton,running on faith,"lately, ive been running on faith<c> what else can a poor boy do?<c> but my world will be right<c> when love comes over you<c> lately, ive been talking in my sleep<c> i cant imagine what i have to say<c> except my world will be right<c> when love comes back your way<c> ive always been one to take each and every day<c> seems like by now id find a love whod care just for me<c> and we go running on faith<c> all of our dreams will come true<c> and our world will be right<c> when love comes over me and you<c> ive always been one to take each and every day<c> seems like by now id find a love who cares just for me<c> then wed go running on faith<c> all of our dreams would come true<c> and our world will be right<c> when love comes over me and you<c> when love comes over you<c> said when love comes over you<c> love comes over you<c> love comes over you<c> all of our dreams will come true<c> love comes over you<c> love comes over you<c> all of our dreams will come true<c> i said when love comes over you<c> all of our dreams will<c> all of our dreams will come true<c> when love comes over you<c> all of our dreams will come true<c> love comes over you<c> love comes over you<c> love comes over you2embedshare urlcopyembedcopy"
Eric Clapton,hello old friend,"as i am strolling down the garden path<c> i saw a flower glowing in the dark<c> it looked so pretty and it was unique<c> i had to bend down just to have a peek<c> hello, old friend<c> it is really good to see you once again<c> hello, old friend<c> it is really good to see you once again<c> i saw you walking underneath the stars<c> i could not stop cause i was in a car<c> i am sure the distance would not be too far<c> if i got out and walked to where you are<c> hello, old friend<c> it is really good to see you once again<c> hello, old friend<c> it is really good to see you once again<c> an old man passed me on the street today<c> i thought i knew him but i could not say<c> i stopped to think if i could place his frame<c> when he tipped his hat i knew his name<c> hello, old friend<c> it is really good to see you once again<c> hello, old friend<c> it is really good to see you once againembedshare urlcopyembedcopy"
Eric Clapton,im tore down,"im tore down, im almost level with the ground<c> im tore down, im almost level with the ground<c> well, i feel like this when my baby cant be found<c> i went to the river to jump in<c> my baby showed up and said, i will tell you when<c> love you, babe, with all my heart and soul<c> love like mine will never grow old<c> love you in the morning and in the evening too<c> every time you leave me, i get mad with you<c> love you, baby, with all my might<c> love like mine is out of sight<c> id lie for you, if you want me to<c> i really dont believe that your love is true<c> 1embedshare urlcopyembedcopy"
